file,event_type,event_subtype,text,context,trigger,trigger_text_start,trigger_text_end,trigger_context_start,trigger_context_end
nw/timex2norm/AFP_ENG_20030304.0250,Conflict,Attack,blast,There were no reports of injuries in the second blast,blast,0,4,48,52
nw/timex2norm/AFP_ENG_20030304.0250,Conflict,Attack,explosion hit a bus terminal at the city,A powerful bomb tore through a waiting shed at the Davao City international airport at about 5.15 pm (0915 GMT) while another explosion hit a bus terminal at the city,explosion,0,8,126,134
nw/timex2norm/AFP_ENG_20030304.0250,Life,Injure,injuries,There were no reports of injuries in the second blast,injuries,0,7,25,32
nw/timex2norm/AFP_ENG_20030304.0250,Life,Die,death,"Radio station DXDC placed the death toll at 30, without giving a source for the figure, which officials could not immediately confirm",death,0,4,30,34
nw/timex2norm/AFP_ENG_20030304.0250,Movement,Transport,medical teams carting away dozens of wounded victims,Television footage showed medical teams carting away dozens of wounded victims with fully armed troops on guard,carting,14,20,40,46
nw/timex2norm/AFP_ENG_20030305.0918,Movement,Transport,dozens of Israeli tanks advanced into the northern Gaza Strip,"Several hours later, dozens of Israeli tanks advanced into the northern Gaza Strip backed by helicopters which fired at least three rockets in the Jabaliya area, Palestinian security sources said",advanced,24,31,45,52
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,which fired at least three rockets in the Jabaliya area,"Several hours later, dozens of Israeli tanks advanced into the northern Gaza Strip backed by helicopters which fired at least three rockets in the Jabaliya area, Palestinian security sources said",fired,6,10,111,115
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,his home near Jabaliya refugee camp by the rocket fire,Palestinian medical sources said 60-year-old Mohammed al-Biyari was killed in his home near Jabaliya refugee camp by the rocket fire and another wounded,fire,50,53,128,131
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,60-year-old Mohammed al-Biyari was killed in his home near Jabaliya refugee camp by the rocket,Palestinian medical sources said 60-year-old Mohammed al-Biyari was killed in his home near Jabaliya refugee camp by the rocket fire and another wounded,killed,35,40,68,73
nw/timex2norm/AFP_ENG_20030305.0918,Life,Injure,rocket fire and another wounded,Palestinian medical sources said 60-year-old Mohammed al-Biyari was killed in his home near Jabaliya refugee camp by the rocket fire and another wounded,wounded,24,30,145,151
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,Fifteen people were killed and more than 30 wounded Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa,"Fifteen people were killed and more than 30 wounded Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa, the first bombing in Israel in exactly two months",killed,20,25,20,25
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,Two 13-year-old children were among those killed in the Haifa bus bombing,"Two 13-year-old children were among those killed in the Haifa bus bombing, Israeli public radio said, adding that most of the victims were youngsters",killed,42,47,42,47
nw/timex2norm/AFP_ENG_20030305.0918,Life,Injure,more than 30 wounded Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa,"Fifteen people were killed and more than 30 wounded Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa, the first bombing in Israel in exactly two months",wounded,13,19,44,50
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa,"Fifteen people were killed and more than 30 wounded Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa, the first bombing in Israel in exactly two months",suicide,15,21,67,73
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,The Palestinian suicide bomber on the Haifa bus,"The Palestinian suicide bomber on the Haifa bus came from the southern West Bank town of Hebron, public radio said, naming him as 20-year-old Mahmoud Hamadan Salim Qawasmi",suicide,16,22,16,22
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,his plan to carry out a suicide,"Apart from his ID card, also found in the wreckage were the remains of a letter allegedly outlining his plan to carry out a suicide attack and praising the September 2001 destruction of the World Trade Centre in New York, it said",suicide,24,30,124,130
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,bombing in Israel,"Fifteen people were killed and more than 30 wounded Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa, the first bombing in Israel in exactly two months",bombing,0,6,156,162
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa,"Fifteen people were killed and more than 30 wounded Wednesday as a suicide bomber blew himself up on a student bus in the northern town of Haifa, the first bombing in Israel in exactly two months",blew,30,33,82,85
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,bomb attack,Israel's night-time raid in Gaza involving around 40 tanks and armoured vehicles came after Prime Minister Ariel Sharon convened his security cabinet to discuss a response to the bomb attack,attack,5,10,184,189
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,his plan to carry out a suicide attack,"Apart from his ID card, also found in the wreckage were the remains of a letter allegedly outlining his plan to carry out a suicide attack and praising the September 2001 destruction of the World Trade Centre in New York, it said",attack,32,37,132,137
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,bombing,"Israeli forces moved into Hebron's Al-Sheikh district where his family lived and arrested Qawasmi's brother and father after the bombing, they said",bombing,0,6,129,135
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,blast,"Without claiming responsibility, Hamas and another hardline group, Islamic Jihad, said the blast was revenge for a string of bloody Israeli army raids into the Gaza Strip in recent weeks",blast,0,4,91,95
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,attack,"But the Palestinian Authority condemned the attack, saying it would divert international sympathy away from the far higher Palestinian civilian death toll",attack,0,5,44,49
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,it,"But the Palestinian Authority condemned the attack, saying it would divert international sympathy away from the far higher Palestinian civilian death toll",it,0,1,59,60
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,today's attack in Haifa,"We condemn all attacks against civilians including today's attack in Haifa,"" said information minister Yasser Abed Rabbo",attack,8,13,59,64
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,attack,"The Palestinian leadership said the attack would serve as ""a pretext for Israel's government and occupation army to step up its deadly campaign which caused the deaths of 77 Palestinians in February",attack,0,5,36,41
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,"bomb attack inside Israel since January 5, and came just days after","It was the first bomb attack inside Israel since January 5, and came just days after the hawkish Sharon appointed the most right-wing government in Israel's history on a pledge to get tough on security",attack,5,10,22,27
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,blast,"Israeli government spokesman Avi Pazner called the latest deadly blast a ""very grave attack"" and said the Jewish state would take ""vigorous action against the terrorist organisations",blast,0,4,65,69
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,attack,"Israeli government spokesman Avi Pazner called the latest deadly blast a ""very grave attack"" and said the Jewish state would take ""vigorous action against the terrorist organisations",attack,0,5,85,90
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,"attack on innocents in Israel,"" White House spokesman Ari Fleischer said, adding that ""his message to the terrorists","US President George W. Bush condemned the ""attack on innocents in Israel,"" White House spokesman Ari Fleischer said, adding that ""his message to the terrorists is: Their efforts will not be succcessful",attack,0,5,43,48
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,attack,"EU foreign policy supremo Javier Solana likewise slammed the attack, although he also took a jab at Israel, saying, ""There have been too many civilians killed in the last weeks and the last days",attack,0,5,61,66
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,bus attack came just two days after,"The bus attack came just two days after Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state",attack,4,9,8,13
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,"Two 13-year-old children were among those killed in the Haifa bus bombing, Israeli public radio said, adding that most of the victims were youngsters","Two 13-year-old children were among those killed in the Haifa bus bombing, Israeli public radio said, adding that most of the victims were youngsters",bombing,66,72,66,72
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,the Haifa bus was blown,He told AFP that Israeli intelligence had been dealing with at least 40 tip-offs of impending attacks when the Haifa bus was blown up,blown,18,22,125,129
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,A second rocket landed in farmlands,"A second rocket landed in farmlands and the other hit a house inside the refugee camp, but without causing further casualties, Palestinian security sources said",landed,16,21,16,21
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,the other hit a house inside the refugee camp,"A second rocket landed in farmlands and the other hit a house inside the refugee camp, but without causing further casualties, Palestinian security sources said",hit,10,12,50,52
nw/timex2norm/AFP_ENG_20030305.0918,Movement,Transport,The bus was ripped to shreds while travelling between a residential area and Haifa university,The bus was ripped to shreds while travelling between a residential area and Haifa university,travelling,35,44,35,44
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,Israel's night-time raid in Gaza involving around 40 tanks and armoured vehicles,Israel's night-time raid in Gaza involving around 40 tanks and armoured vehicles came after Prime Minister Ariel Sharon convened his security cabinet to discuss a response to the bomb attack,raid,20,23,20,23
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,retaliation,Israeli media said the retaliation was unlikely to be on a scale that would risk disrupting US preparations for war on Iraq,retaliation,0,10,23,33
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,US preparations for war on Iraq,Israeli media said the retaliation was unlikely to be on a scale that would risk disrupting US preparations for war on Iraq,war,20,22,112,114
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,September 2001 destruction of the World Trade Centre in New York,"Apart from his ID card, also found in the wreckage were the remains of a letter allegedly outlining his plan to carry out a suicide attack and praising the September 2001 destruction of the World Trade Centre in New York, it said",destruction,15,25,171,181
nw/timex2norm/AFP_ENG_20030305.0918,Movement,Transport,Israeli forces moved into Hebron's Al-Sheikh district where his family lived,"Israeli forces moved into Hebron's Al-Sheikh district where his family lived and arrested Qawasmi's brother and father after the bombing, they said",moved,15,19,15,19
nw/timex2norm/AFP_ENG_20030305.0918,Justice,Arrest-Jail,Israeli forces moved into Hebron's Al-Sheikh district where his family lived and arrested Qawasmi's brother and father,"Israeli forces moved into Hebron's Al-Sheikh district where his family lived and arrested Qawasmi's brother and father after the bombing, they said",arrested,81,88,81,88
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,Israeli army raids into the Gaza Strip in recent weeks,"Without claiming responsibility, Hamas and another hardline group, Islamic Jihad, said the blast was revenge for a string of bloody Israeli army raids into the Gaza Strip in recent weeks",raids,13,17,145,149
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,Palestinian civilian death,"But the Palestinian Authority condemned the attack, saying it would divert international sympathy away from the far higher Palestinian civilian death toll",death,21,25,144,148
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,attacks against civilians,"We condemn all attacks against civilians including today's attack in Haifa,"" said information minister Yasser Abed Rabbo",attacks,0,6,15,21
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,Israel's government and occupation army to step up its deadly campaign which caused the deaths of 77 Palestinians in February,"The Palestinian leadership said the attack would serve as ""a pretext for Israel's government and occupation army to step up its deadly campaign which caused the deaths of 77 Palestinians in February",deaths,88,93,161,166
nw/timex2norm/AFP_ENG_20030305.0918,Personnel,Start-Position,"Israel since January 5, and came just days after the hawkish Sharon appointed","It was the first bomb attack inside Israel since January 5, and came just days after the hawkish Sharon appointed the most right-wing government in Israel's history on a pledge to get tough on security",appointed,68,76,104,112
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,"January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv, killing 23 other people","In the January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv, killing 23 other people",attack,8,13,15,20
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,"January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv, killing 23 other people","In the January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv, killing 23 other people",killing,88,94,95,101
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,attacks,He told AFP that Israeli intelligence had been dealing with at least 40 tip-offs of impending attacks when the Haifa bus was blown up,attacks,0,6,94,100
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,too many civilians killed in the last weeks and the last days,"EU foreign policy supremo Javier Solana likewise slammed the attack, although he also took a jab at Israel, saying, ""There have been too many civilians killed in the last weeks and the last days",killed,19,24,152,157
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,all sides to do what they can to break the cycle of violence,"The spokesman added that he ""would obviously call on all sides to do what they can to break the cycle of violence, because it is only through engagement that we can realise the vision everyone wants to see",violence,52,59,105,112
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,violence,Palestinian chief negotiator Saeb Erakat said international intervention was needed to break the cycle of violence,violence,0,7,106,113
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,"Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state","The bus attack came just two days after Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state",raid,31,34,71,74
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,"Eight people, including a pregnant woman and a 13-year-old child were killed in Monday's Gaza raid","Eight people, including a pregnant woman and a 13-year-old child were killed in Monday's Gaza raid, provoking US-led international calls for Israeli restraint",raid,94,97,94,97
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,bombings against the Jewish state,"The bus attack came just two days after Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state",bombings,0,7,180,187
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,suicide bombings against the Jewish state,"The bus attack came just two days after Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state",suicide,0,6,172,178
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,its attacks,"Hamas vowed to continue its attacks, while the Palestinian Authority accused Israel of trying to disrupt top-level Palestinian meetings to discuss reforms of Arafat's administration",attacks,4,10,28,34
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,"Eight people, including a pregnant woman and a 13-year-old child were killed in Monday's Gaza","Eight people, including a pregnant woman and a 13-year-old child were killed in Monday's Gaza raid, provoking US-led international calls for Israeli restraint",killed,70,75,70,75
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,"Tuesday, Israeli troops shot dead an elderly Palestinian shepherd outside a Jewish settlement on the edge of Gaza City","And on Tuesday, Israeli troops shot dead an elderly Palestinian shepherd outside a Jewish settlement on the edge of Gaza City",shot,24,27,31,34
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,"Tuesday, Israeli troops shot dead an elderly Palestinian shepherd outside a Jewish settlement on the edge of Gaza City","And on Tuesday, Israeli troops shot dead an elderly Palestinian shepherd outside a Jewish settlement on the edge of Gaza City",dead,29,32,36,39
nw/timex2norm/AFP_ENG_20030305.0918,Life,Injure,an eight-year-old Palestinian boy as well as his brother and a sister were wounded late Wednesday by Israeli gunfire in a village north of the town of Ramallah,"In the West Bank, an eight-year-old Palestinian boy as well as his brother and a sister were wounded late Wednesday by Israeli gunfire in a village north of the town of Ramallah, their elder sister said",wounded,75,81,93,99
nw/timex2norm/AFP_ENG_20030305.0918,Conflict,Attack,an eight-year-old Palestinian boy as well as his brother and a sister were wounded late Wednesday by Israeli gunfire in a village north of the town of Ramallah,"In the West Bank, an eight-year-old Palestinian boy as well as his brother and a sister were wounded late Wednesday by Israeli gunfire in a village north of the town of Ramallah, their elder sister said",gunfire,109,115,127,133
nw/timex2norm/AFP_ENG_20030305.0918,Contact,Meet,Prime Minister Ariel Sharon convened his security cabinet,Israel's night-time raid in Gaza involving around 40 tanks and armoured vehicles came after Prime Minister Ariel Sharon convened his security cabinet to discuss a response to the bomb attack,convened,28,35,120,127
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,"January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv","In the January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv, killing 23 other people",suicide,32,38,39,45
nw/timex2norm/AFP_ENG_20030305.0918,Life,Die,"January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv","In the January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv, killing 23 other people",blew,48,51,55,58
nw/timex2norm/AFP_ENG_20030305.0918,Contact,Meet,Palestinian meetings,"Hamas vowed to continue its attacks, while the Palestinian Authority accused Israel of trying to disrupt top-level Palestinian meetings to discuss reforms of Arafat's administration",meetings,12,19,127,134
nw/timex2norm/AFP_ENG_20030311.0491,Justice,Sue,Buyers and sellers also would have to agree not to pursue further cases in foreign courts,Buyers and sellers also would have to agree not to pursue further cases in foreign courts,pursue,51,56,51,56
nw/timex2norm/AFP_ENG_20030311.0491,Transaction,Transfer-Money,settled in an agreement struck in September 2000 for a total of 512 million dollars,Similar claims over US-based auctions were settled in an agreement struck in September 2000 for a total of 512 million dollars,settled,0,6,43,49
nw/timex2norm/AFP_ENG_20030311.0491,Justice,Charge-Indict,Christie's was not prosecuted in the United States,Christie's was not prosecuted in the United States after its management agreed to testify against Sotheby's and provide documents needed to prove fraudulent intent,prosecuted,19,28,19,28
nw/timex2norm/AFP_ENG_20030311.0491,Transaction,Transfer-Money,"The world's most powerful fine art auction houses, Sotheby's and Christie's, have agreed to pay 40 million dollars","The world's most powerful fine art auction houses, Sotheby's and Christie's, have agreed to pay 40 million dollars to settle an international price-fixing scam, Sotheby's said",pay,92,94,92,94
nw/timex2norm/AFP_ENG_20030311.0491,Transaction,Transfer-Money,payment,"The payment, if approved by the courts, would settle a slew of suits by clients over auctions held between 1993 and 2000 outside the United States, it said in a statement",payment,0,6,4,10
nw/timex2norm/AFP_ENG_20030311.0491,Transaction,Transfer-Money,Sotheby's said it would record the 20-million-dollar settlement,Sotheby's said it would record the 20-million-dollar settlement as a special charge for 2002,settlement,53,62,53,62
nw/timex2norm/AFP_ENG_20030311.0491,Transaction,Transfer-Money,Sotheby's and Christie's will each pay 20 million dollars,"Under the terms of the settlement agreement, Sotheby's and Christie's will each pay 20 million dollars,"" said Sotheby's, which operates in 34 countries",pay,35,37,80,82
nw/timex2norm/AFP_ENG_20030311.0491,Transaction,Transfer-Money,payments of 10 million dollars,It would be funded in two payments of 10 million dollars each upon preliminary and final court approval,payments,0,7,26,33
nw/timex2norm/AFP_ENG_20030311.0491,Justice,Sue,"suits by clients over auctions held between 1993 and 2000 outside the United States, it","The payment, if approved by the courts, would settle a slew of suits by clients over auctions held between 1993 and 2000 outside the United States, it said in a statement",suits,0,4,63,67
nw/timex2norm/AFP_ENG_20030311.0491,Justice,Sue,"litigation covers buyers in auctions outside the United States between January 1, 1993 and February 7, 2000, and sellers between September 1, 1995 and February 7, 2000","The litigation covers buyers in auctions outside the United States between January 1, 1993 and February 7, 2000, and sellers between September 1, 1995 and February 7, 2000",litigation,0,9,4,13
nw/timex2norm/AFP_ENG_20030311.0491,Justice,Convict,"December 2001, a Manhattan jury convicted Sotheby's main shareholder and former chairman Alfred Taubman of entering into a price-fixing agreement with Christie's","In December 2001, a Manhattan jury convicted Sotheby's main shareholder and former chairman Alfred Taubman of entering into a price-fixing agreement with Christie's",convicted,32,40,35,43
nw/timex2norm/AFP_ENG_20030311.0491,Justice,Sentence,"Four months later, the billionaire was sentenced to one year in prison and a 7.5-million-dollar fine over the price-fixing","Four months later, the billionaire was sentenced to one year in prison and a 7.5-million-dollar fine over the price-fixing, which prosecutors said had cost clients of both firms 400 million dollars",sentenced,39,47,39,47
nw/timex2norm/AFP_ENG_20030311.0491,Transaction,Transfer-Money,cost clients of both firms 400 million dollars,"Four months later, the billionaire was sentenced to one year in prison and a 7.5-million-dollar fine over the price-fixing, which prosecutors said had cost clients of both firms 400 million dollars",cost,0,3,151,154
nw/timex2norm/AFP_ENG_20030314.0238,Contact,Meet,talks at the top world body failing late Thursday to reconcile French and Russian opposition to US-British,"With marathon talks at the top world body failing late Thursday to reconcile French and Russian opposition to US-British war plans, the United States upped its military presence, deploying more missile-firing warships to the Red Sea",talks,0,4,14,18
nw/timex2norm/AFP_ENG_20030314.0238,Movement,Transport,"the United States upped its military presence, deploying more missile-firing warships to the Red Sea","With marathon talks at the top world body failing late Thursday to reconcile French and Russian opposition to US-British war plans, the United States upped its military presence, deploying more missile-firing warships to the Red Sea",deploying,47,55,179,187
nw/timex2norm/AFP_ENG_20030314.0238,Contact,Meet,talks to go on into the weekend,"British efforts to provide a way out of the diplomatic mire at the United Nations ended without agreement late Thursday, but with London's ambassador to the UN, Jeremy Greenstock, saying he expected talks to go on into the weekend",talks,0,4,199,203
nw/timex2norm/AFP_ENG_20030314.0238,Contact,Meet,We are still talking to the members of the council,"We are still talking to the members of the council with respect to coalescing around a position that wouldn't draw a veto, but the options remain: go for a vote and see what members say, or not go for a vote,"" Powell said",talking,13,19,13,19
nw/timex2norm/AFP_ENG_20030314.0238,Conflict,Attack,the United States to unleash its military might against Iraq,Diplomatic wrangling has centred around the French and Russian refusal to put their names to any resolution allowing the United States to unleash its military might against Iraq before weapons inspections have run their course,unleash,21,27,138,144
nw/timex2norm/AFP_ENG_20030314.0238,Movement,Transport,The United States meanwhile deployed its B-2 stealth bombers,"The United States meanwhile deployed its B-2 stealth bombers to positions closer to Iraq and ordered as many as 15 warships capable of firing Tomahawk cruise missiles to the Red Sea from the Mediterranean, US officials said",deployed,28,35,28,35
nw/timex2norm/AFP_ENG_20030314.0238,Movement,Transport,The United States meanwhile deployed its B-2 stealth bombers to positions closer to Iraq and ordered as many as 15 warships capable of firing Tomahawk cruise missiles to the Red Sea from the Mediterranean,"The United States meanwhile deployed its B-2 stealth bombers to positions closer to Iraq and ordered as many as 15 warships capable of firing Tomahawk cruise missiles to the Red Sea from the Mediterranean, US officials said",ordered,93,99,93,99
nw/timex2norm/AFP_ENG_20030314.0238,Conflict,Attack,it could bypass the Security Council and go to war,"Efforts were to continue at the United Nations Friday to find a breakthrough in the diplomatic stalemate on Iraq, with Washington warning it could bypass the Security Council and go to war alone",war,47,49,185,187
nw/timex2norm/AFP_ENG_20030314.0238,Contact,Meet,Monday to disarm or face war,"Amid talk of delaying or even shelving a US-British resolution giving Iraqi President Saddam Hussein until Monday to disarm or face war, oil prices in Asia pulled back, shares rose and the US dollar eased",war,25,27,132,134
nw/timex2norm/AFP_ENG_20030314.0238,Conflict,Attack,attack against Iraq,"He repeated that Moscow would not back a resolution that authorised an attack against Iraq: ""It is not necessary now to adopt any new resolution on Iraq, especially resolutions which lead to war",attack,0,5,71,76
nw/timex2norm/AFP_ENG_20030314.0238,Conflict,Attack,"Iraq, especially resolutions which lead to war","He repeated that Moscow would not back a resolution that authorised an attack against Iraq: ""It is not necessary now to adopt any new resolution on Iraq, especially resolutions which lead to war",war,43,45,191,193
nw/timex2norm/AFP_ENG_20030314.0238,Conflict,Attack,The United States meanwhile deployed its B-2 stealth bombers to positions closer to Iraq and ordered as many as 15 warships capable of firing Tomahawk cruise missiles to the Red Sea from the Mediterranean,"The United States meanwhile deployed its B-2 stealth bombers to positions closer to Iraq and ordered as many as 15 warships capable of firing Tomahawk cruise missiles to the Red Sea from the Mediterranean, US officials said",firing,135,140,135,140
nw/timex2norm/AFP_ENG_20030314.0238,Contact,Meet,The six are now working on a paper and we will see the outcome of that consultation,"The six are now working on a paper and we will see the outcome of that consultation, maybe tomorrow (Friday)"" Jean-Marc de La Sabliere told reporters",consultation,71,82,71,82
nw/timex2norm/AFP_ENG_20030314.0238,Contact,Meet,"we are much farther along today than we were yesterday,"" after hours of talks","His US counterpart, John Negroponte, said: ""I can't say we are much farther along today than we were yesterday,"" after hours of talks on six British benchmarks to test Iraq's compliance with council demands",talks,72,76,128,132
nw/timex2norm/AFP_ENG_20030319.0879,Personnel,End-Position,Media tycoon Barry Diller on Wednesday quit as chief of Vivendi Universal Entertainment,"Media tycoon Barry Diller on Wednesday quit as chief of Vivendi Universal Entertainment, the entertainment unit of French giant Vivendi Universal whose future appears up for grabs",quit,39,42,39,42
nw/timex2norm/AFP_ENG_20030319.0879,Personnel,Start-Position,"Diller -- who took on the ""provisional"" role at the top of Vivendi's US entertainment operations in December","In a statement, Diller -- who took on the ""provisional"" role at the top of Vivendi's US entertainment operations in December -- said his USA Interactive group will nonetheless remain a shareholder of Vivendi Universal Entertainment",took on,14,20,30,36
nw/timex2norm/AFP_ENG_20030319.0879,Transaction,Transfer-Ownership,"11-billion-dollar sale of USA Interactive's film and television operations to the French media company in December 2001, USA Interactive","As part of the 11-billion-dollar sale of USA Interactive's film and television operations to the French media company in December 2001, USA Interactive received 2.5 billion dollars in preferred shares in Vivendi Universal Entertainment",sale,18,21,33,36
nw/timex2norm/AFP_ENG_20030319.0879,Personnel,Start-Position,"Paris, the French media group said parent company chairman Jean-Rene Fourtou will replace Diller as chairman and chief executive of US unit","In Paris, the French media group said parent company chairman Jean-Rene Fourtou will replace Diller as chairman and chief executive of US unit",replace,82,88,85,91
nw/timex2norm/AFP_ENG_20030319.0879,Personnel,End-Position,ending his temporary assignment as CEO of Vivendi Universal Entertainment,"Vivendi, in a statement, said that Diller had, ""in full agreement with Vivendi Universal,"" announced that he was ""ending his temporary assignment as CEO of Vivendi Universal Entertainment",ending,0,5,114,119
nw/timex2norm/AFP_ENG_20030319.0879,Personnel,End-Position,"Vivendi Universal, the world's second-largest media group after AOL Time Warner of the United States, has been digging out from under a mountain of debt since the removal of expansionist boss Jean-Marie Messier last July","Vivendi Universal, the world's second-largest media group after AOL Time Warner of the United States, has been digging out from under a mountain of debt since the removal of expansionist boss Jean-Marie Messier last July, largely through asset sales",removal,163,169,163,169
nw/timex2norm/AFP_ENG_20030319.0879,Transaction,Transfer-Ownership,"troubled Vivendi has been weighing a spinoff or sale of its US film, television and theme park operations","Speculation has been rife that troubled Vivendi has been weighing a spinoff or sale of its US film, television and theme park operations as part of its restructuring",sale,48,51,79,82
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Attack,aggression by the vile Americans and the war against Iraq signifies a war against all Arabs and Muslims around the world,"The aggression by the vile Americans and the war against Iraq signifies a war against all Arabs and Muslims around the world,"" said Hamas senior official Abdul Aziz al-Rantissi",aggression,0,9,4,13
nw/timex2norm/AFP_ENG_20030320.0722,Life,Injure,"the Egyptian capital, 10 demonstrators and at least four policeman were injured","In the Egyptian capital, 10 demonstrators and at least four policeman were injured in clashes after several thousand demonstrators took to the streets near the US and British embassies",injured,72,78,75,81
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,"the protestors, who included hundreds of students from the American University in Cairo, rallied on the city's central Tahrir Square, close to both the university campus and the US embassy","Riot police intervened after the protestors, who included hundreds of students from the American University in Cairo, rallied on the city's central Tahrir Square, close to both the university campus and the US embassy",rallied,89,95,118,124
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,several thousand demonstrators took to the streets near the US and British embassies,"In the Egyptian capital, 10 demonstrators and at least four policeman were injured in clashes after several thousand demonstrators took to the streets near the US and British embassies",took,31,34,131,134
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,"Protests against the action aimed at toppling Iraqi President Saddam Hussein were held in cities across Libya, Egypt and Lebanon, as well as in Amman, Damascus and the Gaza Strip","Protests against the action aimed at toppling Iraqi President Saddam Hussein were held in cities across Libya, Egypt and Lebanon, as well as in Amman, Damascus and the Gaza Strip",Protests,0,7,0,7
nw/timex2norm/AFP_ENG_20030320.0722,Conflict,Demonstrate,"Tens of thousands of people took to the streets across the Middle East Thursday, demonstrating","Tens of thousands of people took to the streets across the Middle East Thursday, demonstrating against military strikes on Iraq and calling on Muslims to wage jihad against the United States and its allies",demonstrating,81,93,81,93
